# gazetteer.tsv — bundled offline place index for the radius filter (R-105).
# Format: name<TAB>aliases(|-separated)<TAB>lat<TAB>lon<TAB>country-code<TAB>type(postal|city|region|country)<TAB>population
# Sources:
#   GeoNames (cities15000.txt, DK.txt, countryInfo.txt) — https://www.geonames.org/
#     Licensed under CC-BY 4.0 (https://creativecommons.org/licenses/by/4.0/).
#   DAWA / Danmarks Adresser (postnumre, regioner) — https://dataforsyningen.dk/
#     Free Danish public-sector data from SDFI/Klimadatastyrelsen.
# Generated once by a throwaway script; regenerate rather than hand-edit rows.
København V	1714|Copenhagen V	55.66604	12.55844	DK	postal	0
København V	1715|Copenhagen V	55.66870	12.56064	DK	postal	0
København V	1716|Copenhagen V	55.66884	12.55887	DK	postal	0
København V	1717|Copenhagen V	55.66707	12.55732	DK	postal	0
København V	1718|Copenhagen V	55.66711	12.55560	DK	postal	0
København V	1719|Copenhagen V	55.66698	12.55477	DK	postal	0
København V	1720|Copenhagen V	55.66359	12.54064	DK	postal	0
København V	1721|Copenhagen V	55.66624	12.55326	DK	postal	0
København V	1722|Copenhagen V	55.66658	12.55418	DK	postal	0
København V	1723|Copenhagen V	55.66727	12.55227	DK	postal	0
København V	1724|Copenhagen V	55.66809	12.55200	DK	postal	0
København V	1725|Copenhagen V	55.66565	12.55379	DK	postal	0
København V	1726|Copenhagen V	55.66565	12.55257	DK	postal	0
København V	1727|Copenhagen V	55.66530	12.55157	DK	postal	0
København V	1728|Copenhagen V	55.66482	12.55065	DK	postal	0
København V	1729|Copenhagen V	55.66459	12.54915	DK	postal	0
København V	1730|Copenhagen V	55.66440	12.54822	DK	postal	0
København V	1731|Copenhagen V	55.66412	12.54688	DK	postal	0
København V	1732|Copenhagen V	55.66394	12.54574	DK	postal	0
København V	1733|Copenhagen V	55.66369	12.54432	DK	postal	0
København V	1734|Copenhagen V	55.66523	12.54568	DK	postal	0
København V	1735|Copenhagen V	55.66480	12.54538	DK	postal	0
København V	1736|Copenhagen V	55.66525	12.54364	DK	postal	0
København V	1737|Copenhagen V	55.66484	12.54447	DK	postal	0
København V	1738|Copenhagen V	55.66449	12.54375	DK	postal	0
København V	1739|Copenhagen V	55.66444	12.54299	DK	postal	0
København V	1749|Copenhagen V	55.66953	12.53705	DK	postal	0
København V	1750|Copenhagen V	55.66769	12.53981	DK	postal	0
København V	1751|Copenhagen V	55.67009	12.54477	DK	postal	0
København V	1752|Copenhagen V	55.67004	12.54295	DK	postal	0
København V	1753|Copenhagen V	55.66962	12.54336	DK	postal	0
